code,description,nesting_suitability_small,nesting_suitability_big,foraging_suitability_small_season_1,foraging_suitability_big_season_1,fl_resource_weight_season_1,foraging_suitability_small_season_2,foraging_suitability_big_season_2,fl_resource_weight_season_2,foraging_suitability_small_season_3,foraging_suitability_big_season_3,fl_resource_weight_season_3
222,Matorral húmedo con arbolado aislado,0.605132695287466,0.9052701848559082,0.7307784291915596,0.6582526077982038,0.7460180972702801,0.7749238342512399,0.6259472626261413,0.11536407600924373,0.7385171358473599,0.9016562721226364,0.13861782672047618
231,Matorral árido (nivel 3),0.9191781138069928,0.3343785919714719,0.3607351575046778,0.4988390230573714,0.18992628995329142,0.8534697215072811,0.5501299065072089,0.11536407600924373,0.9534327546134591,0.565940756816417,0.6947096340374649
232,Matorral árido con arbolado aislado,0.5637271502055228,0.5482310089282691,0.6943620864767581,0.1104832214768976,0.8023030878975987,0.9323984743095934,0.6659540517721325,0.11536407600924373,0.6566581432707608,0.028521413914859295,0.08233283609315756
241,Matorral esclerófilo (nivel 3),0.2787472540512681,0.6573756043799222,0.7164611341431737,0.34411368425935507,0.5817441481631249,0.47170180128887296,0.8928109775297344,0.11536407600924373,0.9197692293673754,0.12031364417634904,0.3028917758276314
242,Matorral esclerófilo con arbolado aislado,0.7306641633622348,0.588706094538793,0.25041433796286583,0.7537867438513786,0.8311282165814191,0.8227568960282952,0.7639996567741036,0.11536407600924373,0.47232547868043184,0.3406392482575029,0.05350770740933719
311,Lastonares y pastizales de alta montaña (nivel 3),0.525978987570852,0.38976028794422746,0.752421400276944,0.015298510203137994,0.7542853667400777,0.096189800882712,0.5069942006375641,0.11536407600924373,0.31654985155910254,0.5840958321932703,0.13035055725067857
321,"Herbazales, juncales y prados húmedos (nivel 3)",0.4186239109840244,0.7935935077257454,0.5181627012789249,0.11073199240490794,0.6723063229583204,0.8980095470324159,0.7137239521834999,0.11536407600924373,0.33446029224433005,0.33269837661646307,0.21232960103243592
322,"Herbazales, juncales y prados húmedos con arbolado aislado (nivel 3)",0.7024687360972166,0.11844032746739686,0.07505590165965259,0.4304549905937165,0.06712468946352601,0.7287174509838223,0.0800540423952043,0.11536407600924373,0.30468290275894105,0.8167695053853095,0.8175112345272303
331,Espartales y cerrillares áridos y semiáridos (nivel 3),0.15043871221132576,0.22900690929964185,0.7650825071614236,0.08320563053712249,0.6162768772337586,0.6040523725096136,0.057241900358349085,0.11536407600924373,0.828102910425514,0.8569175691809505,0.26835904675699773
332,Espartales y cerrillares áridos y semiáridos con arbolado aislado (nivel 3),0.20749247912317514,0.7914810609072447,0.9332091787364334,0.9840644518844783,0.7959823498968035,0.4397649106103927,0.8765555154532194,0.11536407600924373,0.8492387535516173,0.6365109027829021,0.0886535740939528
421,Bosques dunares,0.3721932736225426,0.7635795227251947,0.7668809592723846,0.9052432258613408,0.2579176723957062,0.9619928679894656,0.008104780223220587,0.11536407600924373,0.46970015694387257,0.09719878016039729,0.6267182515950501
422,Cultivos forestales sobre dunas,0.36785629228688776,0.5699630603194237,0.2834195492323488,0.4881962698418647,0.2081207032315433,0.3528773558791727,0.47793594375252724,0.11536407600924373,0.8880244952160865,0.6230206966865808,0.676515220759213
424,Matorrales dunares,0.4781053850892931,0.029054116224870086,0.04353383812122047,0.2567907453048974,0.28152785217389464,0.8604355452116579,0.6102863200940192,0.11536407600924373,0.9916950890328735,0.21291911625303328,0.6031080718168617
441,"Marismas, lagunas costeras; salinas tradicionales y albuferas",0.7147221202030778,0.4754526554606855,0.7570701381191611,0.643188588321209,0.5260037665721029,0.9026631677988917,0.6989355192054063,0.11536407600924373,0.0029803512152284384,0.7406921330839396,0.3586321574186534
521,Bosques en galería,0.438375408295542,0.8128119632601738,0.36608247202821076,0.6076634966302663,0.6594445777591318,0.5104755694046617,0.8835009122267365,0.11536407600924373,0.1511781474109739,0.7850845966022462,0.2251913462316245
522,Matorrales fluviales,0.3147615825291723,0.9647244785446674,0.7815690552815795,0.9284987887367606,0.04400588944554329,0.9237514841370285,0.12444645026698709,0.11536407600924373,0.5158051394391805,0.13630683301016688,0.840630034545213
523,"Cañaverales, juncales; carrizales y eneales",0.5815042438916862,0.6225134758278728,0.5985362879000604,0.3944674686063081,0.6875311385374516,0.5951598195824772,0.9738543296698481,0.11536407600924373,0.28018490923568606,0.8574343344662338,0.19710478545330468
721,Olivar,0.736548624234274,0.5766773552168161,0.7115062116645277,0.01738117984496057,0.12747252779081464,0.5263908514752984,0.5680474569089711,0.11536407600924373,0.3455366506241262,0.12372780661098659,0.7571633961999417
724,Frutal de cáscara,0.9457621907349676,0.9728395252022892,0.5436004437506199,0.35165652399882674,0.7024224421475083,0.8634455455467105,0.01700531179085374,0.11536407600924373,0.8825590226333588,0.9718452191445976,0.18221348184324804
726,Otros cultivos leñosos (nivel 3),0.260815602960065,0.08991769049316645,0.10491961473599076,0.18787571392022073,0.18065138719975948,0.953995153773576,0.3135742279700935,0.11536407600924373,0.1692330150399357,0.3921707442495972,0.7039845367909968
731,Cultivos herbáceos distinto de arroz (nivel 3),0.4079039399512112,0.691686445614323,0.057098525343462825,0.968820562120527,0.3270290482323617,0.07383666280657053,0.20774138998240232,0.11536407600924373,0.6481174516957253,0.9107535423245281,0.5576068757583946
999,Isla,0.8586244971957058,0.5173677250277251,0.7923650902230293,0.8826348183210939,0.0646140854805708,0.4519359159749001,0.8312333899084479,0.11536407600924373,0.20091818878427148,0.8245457315351814,0.8200218385101855
1111,Formaciones adehesadas de quercíneas o acebuches,0.5967790195718408,0.6352221174165606,0.07941162819042802,0.7857414577156305,0.40469953254796565,0.8301664942409843,0.42995186522603035,0.11536407600924373,0.08149998658336699,0.22575303702615201,0.47993639144279066
1121,Otros pastizales arbolados (nivel 4),0.04177064821124077,0.6564007303677499,0.09824750851839781,0.4579072669148445,0.7940058943349868,0.027004645206034184,0.3010140173137188,0.11536407600924373,0.7733790033962578,0.5649009351618588,0.0906300296557695
1210,Otros bosques mediterráneos esclerófilos de arbolado denso,0.00810835137963295,0.08830500091426075,0.9785815400537103,0.093059624545276165,0.6532099111936986,0.003004590980708599,0.4292611042037606,0.11536407600924373,0.07887783995829523,0.6601713062264025,0.23142601279705766
1211,Alcornocales de arbolado denso,0.319392608711496,0.40292779449373484,0.23909431952051818,0.37441512290388346,0.20021716482006013,0.11769965244457126,0.006724070990458131,0.11536407600924373,0.18875078856945038,0.5266515086404979,0.6844187591706962
1212,Encinares de arbolado denso,0.7918186781462282,0.8015972885768861,0.5419158535078168,0.4551925417035818,0.16355640976689756,0.5477214460261166,0.39906815462745726,0.11536407600924373,0.58064215537160635,0.39196982770226896,0.7210795142238587
1213,Acebuchares y algarrobales de arbolado denso,0.30223399051465094,0.19422847917303443,0.7186883527319878,0.5594794531352818,0.3974342397414148,0.07302160887047648,0.20026101497933269,0.11536407600924373,0.47669996647164226,0.8302914719097316,0.4872016842493415
1214,Formaciones arboladas en zonas áridas,0.6907400160562247,0.39145684987306595,0.9679621206596494,0.015420676209032536,0.7407243172638118,0.7718278812244534,0.6309586083516479,0.11536407600924373,0.030724003445357084,0.05812455387786031,0.14391160672694447
1220,Otros bosques mediterráneos esclerófilos de arbolado disperso,0.8732832006644458,0.6033218649681658,0.674518744694069,0.9555873763747513,0.30338260577991605,0.6042102035135031,0.3962096921168268,0.11536407600924373,0.24395340867340565,0.0648793198633939,0.5812533182108403
1221,Alcornocales de arbolado disperso,0.3112460086122155,0.09719002339988947,0.16007571667432785,0.02332372940145433,0.922406836412847,0.16004791343584657,0.9724221501965076,0.11536407600924373,0.023167476756498218,0.0037170355208218098,-0.03777091242209085
1222,Encinares de arbolado disperso,0.6486823232844472,0.6877360807266086,0.8020273323636502,0.20239074993878603,0.10152840870432556,0.9064340421464294,0.5614623320288956,0.11536407600924373,0.7345241631846875,0.15014967252500355,0.7831075152864307
1223,Acebuchares y algarrobales de arbolado disperso,0.3588368690107018,0.3729937595780939,0.10463388590142131,0.630800741026178,0.6012892220169306,0.20993696758523583,0.17229032167233527,0.11536407600924373,0.8612831900827587,0.2622050801292062,0.2833467019738257
1311,Quejigares de arbolado denso,0.2542463387362659,0.44599332567304373,0.30083255376666784,0.7056965194642544,0.20679853786714375,0.2690313009079546,0.06476663402281702,0.11536407600924373,0.1548366448841989,0.19984138407744467,0.6778373861236126
1312,Melojares de arbolado denso,0.1468481554184109,0.3183542024344206,0.718632738571614,0.038178002927452326,0.8159892351832241,0.9446482281200588,0.9119235500693321,0.11536407600924373,0.33572793984785676,0.3276031988207251,0.06864668880753222
1313,Acerales,0.9871280568186194,0.19978024973534048,0.5094769771676511,0.1292343190871179,0.7294891821220517,0.02956309262663126,0.9830211936496198,0.11536407600924373,0.8413084417115897,0.2711428024340421,0.15514674186870459
1314,Avellanedas,0.5824781297706068,0.9360772231593728,0.6397259829100221,0.12940244120545685,0.4314335328526795,0.6339335173834115,0.738656657282263,0.11536407600924373,0.16668923781253397,0.0165553935803473,0.4532023911380768
1315,Castañares de arbolado denso,0.3414131822064519,0.340432642493397,0.31079177488572896,0.3000690978951752,0.7041472205892205,0.48424802673980594,0.21229691174812615,0.11536407600924373,0.28129541338421404,0.7680958972778171,0.18048870340153578
1321,Quejigares de arbolado disperso,0.817613082472235,0.6791405556723475,0.3357788952998817,0.3726419876329601,0.11546842497773468,0.08536938577890396,0.4379070543218404,0.11536407600924373,0.49518018681555986,0.18957033776678145,0.7691674990130216
1322,Melojares de arbolado disperso,0.10951270838268101,0.07453156705014408,0.8325549305882305,0.8293310704175383,0.9137200282420963,0.11347509920597076,0.20347133837640285,0.11536407600924373,0.7651938034687191,0.6261623839382082,-0.029084104251340115
1325,Castañares de arbolado disperso,0.9674410547595471,0.6771025226917118,0.3581967493519187,0.29256326728500426,0.9895312646403909,0.8795037472154945,0.46361010568216443,0.11536407600924373,0.6253548169042915,0.020159884355962276,-0.10489534064963468
1411,Pinares de alta montaña de arbolado denso,0.7009608156513423,0.723957096459344,0.3341349521651864,0.19900111271999776,0.2387398607097566,0.9511131371837109,0.48035887093283236,0.11536407600924373,0.4365569611545652,0.9379559415392578,0.6458960632809997
1412,Pinares mediterráneos de arbolado denso,0.9321848237887025,0.57622216222807765,0.7964717617724091,0.2315242241602391,0.4407777169253677,0.8324473216198385,0.2566272795666009,0.11536407600924373,0.5248124690260738,0.1415054693352431,0.4438582070653886
1413,Pinsapares de arbolado denso,0.41161639196798205,0.22051086369901896,0.3578537928406149,0.2342516400385648,0.041491858661174774,0.24934626393951476,0.8180760438553989,0.11536407600924373,0.9573602236341685,0.2348989772144705,0.8431440653295815
1414,Sabinares y enebrales termófilos densos con presencia de arbolado,0.19107508286833763,0.8741835514083505,0.33401087555103004,0.023557601030915976,0.9591939558740705,0.7880479032173753,0.41128980834037066,0.11536407600924373,0.8987056990154088,0.11165915126912296,-0.07455803188331434
1421,Pinares de alta montaña de arbolado disperso,0.24583527748472989,0.7792248851619661,0.12372468248941004,0.5198043612763286,0.5608666441403329,0.6632167906500399,0.3683688461314887,0.11536407600924373,0.11930878297425807,0.9387659919448197,0.32376927985042336
1422,Pinares mediterráneos de arbolado disperso,0.9238840388134122,0.43546861060895026,0.17564702639356256,0.7884114731568843,0.10548395593650639,0.737243577837944,0.4522033773828298,0.11536407600924373,0.09832944930531085,0.5409002206288278,0.7791519680542499
1423,Pinsapares de arbolado disperso,0.2351154345087707,0.6662886273115873,0.7005804453510791,0.03203542158007622,0.827030110405758,0.5206491856370121,0.5428545551840216,0.11536407600924373,0.23103109071962535,0.7617982055526227,0.05760581358499828
1511,Plantaciones de chopos,0.8133283087518066,0.05929667642340064,0.6234249121043831,0.8269143493380398,0.6319125848822296,0.8636649479158223,0.5113473478704691,0.11536407600924373,0.6151542866136879,0.6457004486583173,0.25272333910852673
1512,Plantaciones de coníferas de arbolado denso en baja y media montaña,0.07320444704964757,0.5689216942992061,0.2229160270653665,0.5216546363662928,0.09846890158951283,0.863304978236556,0.3992961978074163,0.11536407600924373,0.7068228521384299,0.5622788101900369,0.7861670224012435
1513,Plantaciones de eucaliptos de arbolado denso,0.09636960946954787,0.4930907420348376,0.41724651074036956,0.3627669585403055,0.6961177887860686,0.9910385531838983,0.5577950996812433,0.11536407600924373,0.8140915485564619,0.7229909112211317,0.18851813520468774
1514,Plantaciones de coníferas de arbolado denso en alta montaña,0.9595318341162056,0.9168415239546448,0.6243608000222594,0.1599863872397691,0.698426233837381,0.02811865252442658,0.973834985634312,0.11536407600924373,0.00516526447609067,0.8320801449008286,0.1862096901533753
1522,Plantaciones de coníferas de arbolado disperso en baja y media montaña,0.4256474655121565,0.8364522980991751,0.6292801357340068,0.9682556358166039,0.611971591366455,0.7128427762072533,0.7653878058772534,0.11536407600924373,0.038802806520834565,0.38310978235676885,0.27266433262430134
1523,Plantaciones de eucaliptos de arbolado disperso,0.36922720028087497,0.9452863757032901,0.5115555755328387,0.23149083810858428,0.433079308597371,0.58589340839535,0.4452889400999993,0.11536407600924373,0.5623467054683715,0.6052685705944896,0.4515566153933853
1524,Plantaciones de coníferas de arbolado disperso en alta montaña,0.23659618175588548,0.15740790381096303,0.11012833006680012,0.6033889041282237,0.7679497399367392,0.8696198326069862,0.5596008345019072,0.11536407600924373,0.043688698671758175,0.39114565728232265,0.1166861840540171
2111,Matorrales de alta montaña,0.7095208675600588,0.6704792028758675,0.897250589216128,0.31842422927729785,0.5299657515715808,0.6498021560255438,0.7949809632264078,0.11536407600924373,0.48248579213395715,0.7523300887551159,0.35467017241917553
2112,Enebrales y sabinares rastreros de alta montaña,0.48039822140708566,0.2627740039024502,0.0527152051217854,0.6873912129085511,0.6649472925346345,0.4640898136422038,0.20208041951991618,0.11536407600924373,0.39655646961182356,0.4545361753553152,0.21968863145612183
2113,Otros matorrales de alta montaña,0.7144593962002546,0.468868870055303,0.5689195212908089,0.7100140361580998,0.30161127261817455,0.014428251190111041,0.49289381224662066,0.11536407600924373,0.7634674517903477,0.5087065726984292,0.5830246513725817
2121,Matorrales de alta montaña con arbolado aislado,0.12798764137551188,0.9178254995495081,0.946436871541664,0.6192039349116385,0.0867002927698195,0.6532230554148555,0.24786588735878468,0.11536407600924373,0.8232305271085352,0.6306804192718118,0.7979356312209368
2122,Enebrales y sabinares rastreros de alta montaña con arbolado aislado,0.5866038349922746,0.6799789464566857,0.7294963400345296,0.04822683217935264,0.5529738236218691,0.5436196946538985,0.10137857520021498,0.11536407600924373,0.47479965002276003,0.28149366192519665,0.3316621003688872
2123,Otros matorrales de alta montaña con arbolado aislado,0.18509676563553512,0.7414308222942054,0.08909198036417365,0.7161757959984243,0.7450120230205357,0.3063017020467669,0.002083543920889497,0.11536407600924373,0.7525268644094467,0.17058102623559535,0.1396239009702206
2211,Brezales termófilos,0.6395101964008063,0.04567803116515279,0.7707264742348343,0.5186280175112188,0.7539898927789181,0.27236763550899923,0.85179756837897,0.11536407600924373,0.2692049131728709,0.21845997544005513,0.13064603121183815
2212,Brezales higrófilos,0.8408626955933869,0.25869493186473846,0.9807228872086853,0.008047122275456786,0.8816859812941402,0.19233358278870583,0.8184486427344382,0.11536407600924373,0.83657717308960855,0.9059047852642834,0.0029499426966160813
2213,Espinares y zarzales no riparios,0.7204993034247309,0.8371851707343012,0.993656167993322,0.7537891494575888,0.44867297797463834,0.9033356569707394,0.26670590438880026,0.11536407600924373,0.9644125788472593,0.16576662729494274,0.43596294601611796
2214,Bojedas,0.8540839122142643,0.037325209472328424,0.5539862485602498,0.6826374840456992,0.7750763485673815,0.5343822205904871,0.7558025054167956,0.11536407600924373,0.03686731751076877,0.4487329525873065,0.1095595754233748
2215,Madroñales y otros matorrales nobles,0.4351385892368853,0.33630022243596613,0.6868490260094404,0.46411784598603845,0.7040446817409247,0.5283939018845558,0.32235715608112514,0.11536407600924373,0.5115271657705307,0.8997618146240711,0.18059124224983159
2216,Otros matorrales húmedos,0.9594577252864838,0.29287057812325656,0.6046684328466654,0.983626548666507,0.05524861463345587,0.1105983629822731,0.3854649197310209,0.11536407600924373,0.024350697873160243,0.7742579102050513,0.8293873093573004
2221,Brezales termófilos con arbolado aislado,0.19791874196380377,0.9012931615579873,0.22727157501503825,0.2471342645585537,0.2545357043854892,0.1392584629356861,0.8483539572916925,0.11536407600924373,0.5966597099322826,0.21585015347227454,0.6301002196052671
2222,Brezales higrófilos con arbolado aislado,0.43173812329769135,0.7152570101898164,0.7466702081728727,0.24405990238301456,0.42385915969498456,0.24371376330964267,0.08577867294661701,0.11536407600924373,0.7799148464109749,0.6765952538698912,0.46077676429577175
2223,Espinares y zarzales no riparios con arbolado aislado,0.8844427394215018,0.3145331754349172,0.25085407006554306,0.3909716645721346,0.4988716281950474,0.38044948293827474,0.6047970557119697,0.11536407600924373,0.9266784654464573,0.16289100795984268,0.3857642957957089
2224,Bojedas con arbolado aislado,0.8155533431563526,0.26226143003441393,0.10514391749165952,0.9679987921845168,0.20720948604866862,0.5464396581519395,0.015506927855312824,0.11536407600924373,0.6906886517535895,0.5395460575819016,0.6774264379420877
2225,Madroñales y otros matorrales nobles con arbolado aislado,0.8612257111817598,0.25172575772739947,0.8791755242273211,0.8016121268738061,0.10572576592676342,0.21863215626217425,0.0748230591416359,0.11536407600924373,0.9802716542035341,0.9300075895152986,0.7789101580639929
2226,Otros matorrales húmedos con arbolado aislado,0.8839976564049721,0.543512589065358,0.41505584795959294,0.9180637802928686,0.6328296686988324,0.19824923132546246,0.2884859722107649,0.11536407600924373,0.8516767923720181,0.3511072723194957,0.2518062552919239
2311,Arbustedas semiáridas (artales),0.8134597125463188,0.10686200251802802,0.35491453134454787,0.12436402053572237,0.9326946786604822,0.48739452729932964,0.08311465266160667,0.11536407600924373,0.7212602687068284,0.1063818612601608,-0.04805875466972598
2312,Tomillares áridos,0.863345290068537,0.926012281794101,0.4334431930910796,0.024695944972336292,0.31932607223279774,0.9218629708047956,0.7717776708304882,0.11536407600924373,0.5153616119641811,0.5050525579135865,0.5653098517579586
2313,Vegetación gipsícola,0.8174608368426561,0.5548225480597466,0.10795540432445705,0.3897483632899821,0.048012192361056805,0.3353700232692063,0.4197792902123183,0.11536407600924373,0.3351097635459155,0.5063563818112016,0.8366237316296995
2314,Nanomatorrales en costras de sal,0.5563540165312588,0.8321675192564726,0.8644346101209521,0.8415505250450224,0.9494424839504063,0.9169400199316442,0.42877760995179415,0.11536407600924373,0.814100784715265,0.1649335464462638,-0.06480655995965012
2315,Matorrales halonitrófilos,0.11217333236709237,0.1719024209305644,0.12329338560812175,0.32288116263225675,0.3060345109552145,0.09866278525441885,0.40543766506016254,0.11536407600924373,0.0663088287692517,0.898373109754175,0.5786014130355418
2316,Otros matorrales áridos,0.6634610609617084,0.8523933587130159,0.607281326316297,0.5424082111567259,0.8147720780689269,0.7270074726548046,0.26249170838855207,0.11536407600924373,0.3203133025672287,0.40506485919468105,0.06986384592182937
2322,Tomillares áridos con arbolado aislado,0.6665351211559027,0.8612359443213791,0.19255496328696609,0.7345827764365822,0.7075985111296177,0.007269895635545254,0.894374452996999,0.11536407600924373,0.6720222278963774,0.7176035903394222,0.1770374128611386
2326,Otros matorrales áridos con arbolado aislado,0.27581869810819626,0.7194270445033908,0.5817188054788858,0.04388916841708124,0.17985653085634112,0.9849021837580949,0.1512605738826096,0.11536407600924373,0.10076057724654675,0.23427106952294707,0.7047793931344152
2411,Sabinares y enebrales termófilos,0.2832831717096269,0.28715661261230707,0.2727020306047052,0.49310555844567716,0.29117234726436436,0.8829947458580136,0.18149261898361146,0.11536407600924373,0.3195071273948997,0.46537785953842103,0.5934635767263919
2412,"Lentiscares, coscojares y acebuchares arbustivos",0.10424958635121584,0.8692210838198662,0.42144874343648553,0.3134140078909695,0.7332034525461495,0.7172715526539832,0.5122649907134473,0.11536407600924373,0.9861703154165298,0.9290653432253748,0.1514324714446068
2413,Retamares y escobonales,0.6423935615457594,0.8615211283322424,0.2469431646168232,0.5270631245803088,0.4332532605621964,0.9697115237358958,0.5853068353608251,0.11536407600924373,0.8710037062410265,0.9759461269713938,0.4513826634285599
2414,"Jarales, jaguarzales; romerales y aulagares",0.01629156107082963,0.05382575001567602,0.13268157630227506,0.24611330986954272,0.869086826685816,0.5451529955025762,0.578324660891667,0.11536407600924373,0.19513791450299323,0.3806403495837003,0.015549097304940251
2415,Tomillares y matorrales camefíticos,0.9079180092085153,0.72496184008196,0.08944242843426764,0.3524336344562471,0.8825837031472474,0.6057105490472168,0.11641717236489058,0.11536407600924373,0.868015426909551,0.20337257138453424,0.0020522208435088674
2416,Matorrales almohadillados,0.42852098657749593,0.633242825511843,0.7783070476725698,0.5278830535244197,0.9704035583417863,0.8295967956073582,0.5372447716072202,0.11536407600924373,0.8354404021520168,0.49883079645223916,-0.08576763435103008
2417,Otros matorrales esclerófilos,0.936111418530345,0.8996262848377228,0.7397224649321288,0.16644424013793468,0.41739388718269765,0.6217261152341962,0.07251723692752421,0.11536407600924373,0.8590145602356642,0.909114828100428,0.46724203680805865
2421,Sabinares y enebrales termófilos con arbolado aislado,0.32689587329514325,0.3190022998023778,0.0918752730358392,0.44236474903300405,0.7260162669699639,0.14740234520286322,0.9529526082333177,0.11536407600924373,0.965137799968943,0.9528373961802572,0.1586196570207924
2422,"Lentiscares, coscojares y acebuchares arbustivos con arbolado aislado",0.1008865893818438,0.16251972527243197,0.14788599056191742,0.4081937416922301,0.4515534262172878,0.9493728368543088,0.8280496036168188,0.11536407600924373,0.47292932588607073,0.6776328375563025,0.4330824977734685
2423,Retamares y escobonales con arbolado aislado,0.2859229778405279,0.3574472728651017,0.15948644140735269,0.16580740152858198,0.2718651171308011,0.9665255674626678,0.48725332831963897,0.11536407600924373,0.8730663044843823,0.7544574132189155,0.6127708068599552
2424,"Jarales, jaguarzales; romerales y aulagares con arbolado aislado",0.011459011817350984,0.06832259614020586,0.2513834536075592,0.38342430372722447,0.6771275829523802,0.7311856932938099,0.7177260196767747,0.11536407600924373,0.6154587995260954,0.11175267421640456,0.20750834103837612
2425,Tomillares y matorrales camefíticos con arbolado aislado,0.7415799025911838,0.8478972539305687,0.7477646586485207,0.6838972133118659,0.3993843419011682,0.7094036492053419,0.5800762202125043,0.11536407600924373,0.4978310384321958,0.8911753017455339,0.4852515820895881
2426,Matorrales almohadillados con arbolado aislado,0.09014053433202207,0.7237323408480734,0.4907118184491992,0.8597948856186122,0.40919570391997695,0.14322879910469055,0.8051563419867307,0.11536407600924373,0.4958331973757595,0.672466310672462,0.47544022007077935
2427,Otros matorrales esclerófilos con arbolado aislado,0.4092298725154251,0.9249919077847153,0.39635307318530977,0.11092233541421592,0.878772645490244,0.4977681708987802,0.31634014123119414,0.11536407600924373,0.3404843471944332,0.9028732166625559,0.00586327850051227
3111,Lastonares y pastizales de alta montaña (nivel 4),0.7310739615932107,0.1953380974009633,0.7545539746060967,0.9986133240163326,0.4946822456549853,0.7950924641918391,0.35164261679165065,0.11536407600924373,0.7257531424984336,0.30756536964327097,0.389953678335771
3112,Otros pastizales de alta montaña,0.3346833079122007,0.6816534644458443,0.4978991544339806,0.6148523208685219,0.9116168818436563,0.9002546845003963,0.3587376303039491,0.11536407600924373,0.36228567943908274,0.2618723700288683,-0.02698095785290011
3121,Lastonares y pastizales de alta montaña con arbolado aislado (nivel 4),0.4377186852507293,0.3216047810856253,0.1372370410244912,0.6392027928959578,0.27214331459254026,0.846965802134946,0.3805146070662886,0.11536407600924373,0.5136077932547778,0.27427160390652716,0.612492609398216
3122,Otros pastizales de alta montaña con arbolado aislado,0.5066315259318799,0.12754894490353763,0.09276159550063312,0.77422991162166,0.6051395758986473,0.25450443592853844,0.8851169019471854,0.11536407600924373,0.33471546531654894,0.18628492741845548,0.279496348092109
3211,"Herbazales, juncales y prados húmedos (nivel 4)",0.7776068232487887,0.5716367636341602,0.76231725118123,0.7853455021977425,0.6355919961351901,0.22385766147635877,0.4866343354806304,0.11536407600924373,0.06205408391542733,0.13730258028954268,0.24904392785556617
3212,Otros pastizales húmedos,0.7550390493124723,0.19780862191691995,0.3805928663350642,0.6736271721310914,0.2463330551981926,0.841550387442112,0.2946191024966538,0.11536407600924373,0.11264395038597286,0.9558472163043916,0.6383028687925637
3221,"Herbazales, juncales y prados húmedos con arbolado aislado (nivel 4)",0.32247410947456956,0.8241109154187143,0.625225818483159,0.5481226078700274,0.7871586768887937,0.4082103075925261,0.2913583964109421,0.11536407600924373,0.6548778177239001,0.43814738653600216,0.0974772471019626
3222,Otros pastizales húmedos con arbolado aislado,0.48641304089687765,0.2741759929340333,0.2741639781743288,0.9145264208782464,0.6995619602967054,0.014510395005345345,0.6831017865333706,0.11536407600924373,0.04776659747585654,0.7036847921553999,0.18507396369405094
3311,Espartales y cerrillares áridos y semiáridos (nivel 4),0.05938535905443132,0.22962974454276264,0.4773975375574082,0.3027355738449842,0.815360601991415,0.7014916623011231,0.2884794445708394,0.11536407600924373,0.9382503684610128,0.11710430728271604,0.06927532199934128
3312,Otros pastizales áridos,0.9644211877603084,0.8674622047692537,0.37586581776849926,0.32652575662359595,0.600823394022882,0.5473290279041976,0.13055238919332623,0.11536407600924373,0.6903031764086336,0.3940742260310799,0.2838125299678743
